,text,label,label_id
4192,feeling of loss fatigue yellowish family nausea history yellowing skin appetite eyes of,Gastroenterology,3
4193,having rusty cough fast breathlessness high chills chest heart sputum rate pain fever phlegm fatigue sweating malaise,Pulmonology,7
4194,i think it's acidity headache visual and indigestion disturbances neck hunger distorted blurred excessive depression stiff vision,Neurology,5
4195,having face hands thyroid mood and weight puffy swollen menstruation enlarged nails swings depression feets extremeties and irritability lethargy abnormal cold brittle eyes dizziness gain,Endocrinology,2
4196,feeling sneezing nodes malaise smell pain of lymph pain of pressure fever chest fatigue high muscle phlegm cough sinus nose throat swelled redness continuous headache loss irritation congestion runny chills eyes,Pulmonology,7
4197,dealing with abdominal itching of passage vomiting indigestion loss pain gases internal of appetite,Gastroenterology,3
4198,my main issue is neck stiffness swelling walking weakness muscle painful stiff movement joints,Orthopedics,6
4199,dealing with headache high over nodes of fatigue itching malaise body lymph mild fever red swelled lethargy spots fever appetite loss,Infectious,4
4200,having spots the pain behind fatigue pain of muscle headache pain over high loss skin red malaise rash chills fever joint nausea eyes appetite body pain vomiting back,Infectious,4
4201,i have from eyes chills continuous shivering watering sneezing,Dermatology,1
4202,feeling constipation toxic vomiting diarrhoea headache high fatigue chills look pain fever nausea (typhos) abdominal,Infectious,4
4203,i think it's scurring pus filled skin rash pimples blackheads,Dermatology,1
4204,experiencing muscle diarrhoea headache high vomiting pain chills fever sweating,Infectious,4
4205,feeling rash dischromic eruptions itching nodal skin skin patches,Dermatology,1
4206,feeling red high itching loss lymph over lethargy swelled skin malaise fever spots nodes appetite body mild of fever rash headache,Infectious,4
4207,feeling appetite body over fever itching skin spots rash high fatigue lymph nodes swelled malaise headache lethargy red of loss fever mild,Infectious,4
4208,i feel walking stiffness muscle neck weakness joints swelling movement painful stiff lately,Orthopedics,6
4209,feeling loss of appetite abdominal eyes pain mild of pain yellowing skin fever urine diarrhoea vomiting nausea muscle pain joint dark yellowish,Gastroenterology,3
4210,dealing with joint skin vomiting yellowish abdominal yellowing pain loss nausea pain dark fatigue of of urine appetite eyes,Gastroenterology,3
4211,having diarrhoea sunken dehydration eyes,Gastroenterology,3
4212,i think it's walking hip pain pain neck joints joint pain swelling joint knee pain painful,Orthopedics,6
4213,i am having cough breathlessness family fatigue mucoid sputum history high fever,Pulmonology,7
4214,experiencing fatigue appetite abdominal yellowish dark loss joint pain pain yellowing urine eyes of of nausea skin,Gastroenterology,3
4215,experiencing weight swings abnormal weakness rate muscle sweating irritability fatigue menstruation mood loss diarrhoea heart restlessness fast,Endocrinology,2
4216,i feel weight yellowish abdominal vomiting skin urine pain fever dark high fatigue itching loss lately,Gastroenterology,3
4217,my main issue is eyes over malaise body muscle back appetite pain behind fever pain chills nausea headache the spots loss of red high pain skin pain vomiting rash joint,Infectious,4
4218,i have mild yellowing nodes appetite chest fatigue lymph cough in eyes weight blood loss malaise of breathlessness phlegm sputum vomiting chills of loss swelled sweating fever pain,Pulmonology,7
4219,feeling one altered sensorium headache body weakness of side vomiting,Neurology,5
4220,having of receiving blood unsterile yellow urine skin itching transfusion eyes lethargy yellowish urine appetite malaise receiving abdominal loss of dark yellowing injections pain,Gastroenterology,3
4221,i am having belly high toxic vomiting abdominal pain (typhos) chills fatigue look pain headache fever nausea constipation diarrhoea,Infectious,4
4222,having pain of pain dizziness loss neck back balance,Neurology,5
4223,my main issue is pus skin scurring rash pimples filled,Dermatology,1
4224,having of of joint eyes dark abdominal pain yellowish loss yellowing skin vomiting pain appetite urine fatigue,Gastroenterology,3
4225,i think it's sensorium side vomiting altered body one of headache weakness,Neurology,5
4226,i think it's abdominal yellowish vomiting pain fatigue dark skin urine fever weight high loss,Gastroenterology,3
4227,feeling pain sweating chest vomiting,Cardiology,0
4228,i have on acidity ulcers pain vomiting pain tongue stomach chest cough,Gastroenterology,3
4229,i am having fatigue sweating blurred headache nausea and tingling lips speech distorted vomiting hunger and vision excessive palpitations drying anxiety slurred irritability,Endocrinology,2
4230,i am having itching of of abdominal vomiting passage gases internal loss pain appetite,Gastroenterology,3
4231,experiencing ooze blister red fever skin nose yellow sore rash high crust around,Dermatology,1
4232,i am having stomach pain burning itching micturition rash skin,Dermatology,1
4233,experiencing feel burning smell micturition urine bladder foul discomfort continuous of urine of,Urology,8
4234,experiencing overload stomach of distention alcohol fluid of history yellowish pain of abdomen abdominal vomiting skin consumption swelling,Gastroenterology,3
4235,feeling vomiting chest sweating pain breathlessness,Cardiology,0
4236,dealing with of fatigue dark skin vomiting appetite joint of pain urine yellowing abdominal eyes yellowish nausea loss pain,Gastroenterology,3
4237,my main issue is appetite fatigue skin failure fever acute abdominal yellowing stomach bleeding yellowish urine vomiting loss of pain joint pain dark nausea eyes coma of liver high,Gastroenterology,3
4238,experiencing high crust sore yellow blister fever rash red ooze skin nose around,Dermatology,1
4239,i have vessels swollen obesity cramps prominent blood bruising veins swollen calf legs on fatigue,Cardiology,0
4240,suffering from dizziness depression cold gain face swings enlarged mood menstruation nails puffy swollen eyes brittle fatigue irritability and thyroid weight extremeties hands abnormal lethargy and feets,Endocrinology,2
4241,i have shivering watering chills from eyes,Dermatology,1
4242,dealing with burning micturition smell foul bladder urine discomfort of,Urology,8
4243,experiencing of foul burning feel urine discomfort continuous bladder urine micturition of smell,Urology,8
4244,having fatigue dark high vomiting weight fever abdominal loss urine pain itching,Gastroenterology,3
4245,dealing with overload distention history yellowish swelling pain abdomen vomiting stomach fluid skin alcohol consumption of of abdominal of,Gastroenterology,3
4246,dealing with throat high patches fever muscle wasting in,Infectious,4
4247,my main issue is breathlessness history family cough high fatigue mucoid sputum fever,Pulmonology,7
4248,i think it's high pain headache (typhos) look pain diarrhoea vomiting fever abdominal belly toxic nausea chills fatigue,Infectious,4
4249,having side headache of sensorium weakness one altered body,Neurology,5
4250,i think it's nose skin crust rash ooze blister sore red around yellow,Dermatology,1
4251,experiencing hip pain painful joint pain walking pain pain joint neck knee,Orthopedics,6
4252,having body of side weakness sensorium altered one vomiting,Neurology,5
4253,dealing with sweating cough pain chest phlegm rate malaise chills rusty heart fatigue fast sputum breathlessness,Pulmonology,7
4254,experiencing chills sweating muscle headache vomiting nausea pain diarrhoea,Infectious,4
4255,i am having in skin peeling rash nails inflammatory like joint small dusting nails dents skin pain silver,Dermatology,1
4256,having nails peeling inflammatory pain nails silver rash small dusting skin like in dents joint skin,Dermatology,1
4257,my main issue is phlegm breathlessness of chest yellowing in mild sputum appetite lymph of loss high chills swelled pain sweating cough eyes vomiting nodes fever blood malaise fatigue fever,Pulmonology,7
4258,feeling family fever mucoid cough history sputum breathlessness high,Pulmonology,7
4259,dealing with headache pain belly diarrhoea vomiting chills (typhos) abdominal constipation look fever high fatigue pain toxic,Infectious,4
4260,experiencing peeling nails nails like in skin joint small rash dusting inflammatory skin silver dents pain,Dermatology,1
4261,experiencing of pain appetite indigestion loss vomiting internal of abdominal itching passage gases,Gastroenterology,3
4262,i am having fast weakness restlessness rate excessive swings muscle diarrhoea loss abnormal fatigue irritability weight heart sweating menstruation mood hunger,Endocrinology,2
4263,i feel chest breathlessness vomiting sweating pain lately,Cardiology,0
4264,having loss fatigue hunger excessive swings heart weight diarrhoea muscle abnormal irritability restlessness rate menstruation sweating mood fast weakness,Endocrinology,2
4265,i think it's extra throat fever high in muscle patches wasting marital contacts,Infectious,4
4266,i feel itching gases loss indigestion appetite internal of vomiting of passage lately,Gastroenterology,3
4267,dealing with nails skin dents peeling nails silver small skin pain in like joint inflammatory rash dusting,Dermatology,1
